Assessing and Comparing Vulnerability Detection Tools for Web Services: Benchmarking Approach and Examples,,,,
Vulnerability discovery model for a software system using stochastic differential equation,,,,
A Study on Container Vulnerability Exploit Detection,,,,
Vulmg: A Static Detection Solution For Source Code Vulnerabilities Based On Code Property Graph and Graph Attention Network,,,,
Research and Application of Grey Box Detection Technology Based on Reverse engineering and Dynamic Pollution Diffusion,,,,
Vulnerability Detection in Source Code using Deep Representation Learning,,,,
Web application security vulnerabilities detection approaches: A systematic mapping study,,,,
ReGVD: Revisiting Graph Neural Networks for Vulnerability Detection,,,,
Unintentional bugs to vulnerability mapping in Android applications,,,,
A Static Analysis Platform for Investigating Security Trends in Repositories,,,,
Finding an Optimal Set of Static Analyzers To Detect Software Vulnerabilities,,,,
Vulnerability Data Assessment and Management Based on Passive Scanning Method and CVSS,,,,
Detection of software vulnerabilities based on Fuzzing,,,,
Vulnerability Detection by Learning From Syntax-Based Execution Paths of Code,,,,
Deep Learning-Based SBOM Defect Detection for Medical Devices,,,,
Automation Framework for Software Vulnerability Exploitability Assessment,,,,
Cross Domain on Snippets: BiLSTM-TextCNN based Vulnerability Detection with Domain Adaptation,,,,
EVDD - A Novel Dataset For Embedded System Vulnerability Detection Mechanism,,,,
Security Vulnerability Detection Using Deep Learning Natural Language Processing,,,,
Automatic Repair of Java Code with Timing Side-Channel Vulnerabilities,,,,
BHMVD: Binary Code-based Hybrid Neural Network for Multiclass Vulnerability Detection,,,,
Less is More: Supporting Developers in Vulnerability Detection during Code Review,,,,
Vulnerability Detection on Android Apps–Inspired by Case Study on Vulnerability Related With Web Functions,,,,
Combining Graph-Based Learning With Automated Data Collection for Code Vulnerability Detection,,,,
Replication Strategies of Mobile Agents for Autonomous Vulnerability Mitigation,,,,
Exploratory Review of Hybrid Fuzzing for Automated Vulnerability Detection,,,,
Design of automatic vulnerability detection system for Web application program,,,,
Research on JAVA Source Code Vulnerability Detection Device Design,,,,
VulBERTa: Simplified Source Code Pre-Training for Vulnerability Detection,,,,
Peculiar: Smart Contract Vulnerability Detection Based on Crucial Data Flow Graph and Pre-training Techniques,,,,
A Systematic Mapping Study of the Advancement in Software Vulnerability Forecasting,,,,
RNN-based Prediction for Network Intrusion Detection,,,,
VCIPR: Vulnerable Code is Identifiable When a Patch is Released (Hacker's Perspective),,,,
The importance of testing Smart Grid IEDs against security vulnerabilities,,,,
Heuristic Path Pruning Algorithm Based on Error Handling Pattern Recognition in Detecting Vulnerability,,,,
Vulnerability Analysis of Similar Code,,,,
Fine-Grained Vulnerability Location Based on LLVM,,,,
VulSAT: Source Code Vulnerability Detection Scheme Based on SAT Structure,,,,
Scanning of Web-Applications: Algorithms and Software for Search of Vulnerabilities “Code Injection” and “Insecure Design”,,,,
Deep Reinforcement Learning in Automated Network Vulnerability Detection,,,,
A cost-effective approach to evaluating security vulnerability scanner,,,,
Smart Contract Vulnerability Detection Using Code Representation Fusion,,,,
Vulnerability Analysis of Docker Hub Official Images and Verified Images,,,,
Vulnerability-Aware Resilient Networks: Software Diversity-Based Network Adaptation,,,,
Data Flow-driven and Attention Mechanism-enabled Smart Contract Vulnerability Detection for Secure and Green Blockchain-based Service Networks,,,,
An APP Privacy Information Leakage Detection Method Based on Deep Learning,,,,
Vulnerability-Based Security Pattern Categorization in Search of Missing Patterns,,,,
Detection of ARP Spoofing Attacks in Software Defined Networks,,,,
Formulation of SQL Injection Vulnerability Detection as Grammar Reachability Problem,,,,
VulCNN: An Image-inspired Scalable Vulnerability Detection System,,,,
Research and Application of Information System Vulnerability Control Technology Based on Runtime Self-Protection Technology,,,,
Research on Dynamic Detection Method of Buffer Overflow Vulnerabilities Based on Complete Boundary Test,,,,
Dynamic Analysis for the Detection of Locked Ether Smart Contracts,,,,
Research on Web Application Security Vulnerability Scanning Technology,,,,
Research on Detection and Evaluation Technology of Cybersecurity in Intelligent and Connected Vehicle,,,,
Tracing Vulnerable Code Lineage,,,,
Tutorial: DeepState: Bringing Vulnerability Detection Tools into the Development Cycle,,,,
Towards a Hybrid Framework for Detecting Input Manipulation Vulnerabilities,,,,
Work-in-Progress: DOVE: Pinpointing firmware security vulnerabilities via symbolic control flow assertion mining,,,,
Semantic-Aware Vulnerability Detection,,,,
Combining Static and Dynamic Analysis to Discover Software Vulnerabilities,,,,
Ethereum Blockchain Smart Contract Vulnerability Detection Using Deep Learning,,,,
CD-VulD: Cross-Domain Vulnerability Discovery Based on Deep Domain Adaptation,,,,
Finding Buffer Overflow Inducing Loops in Binary Executables,,,,
COCL: An Intelligent Framework for Enhancing Deep Learning-Based Vulnerability Detection,,,,
Analysis of Field Data on Web Security Vulnerabilities,,,,
A Multi-code Representation Fusion Smart Contract Vulnerability Line Detection Method Based on Graph Neural Network,,,,
One Technique is Not Enough: A Comparison of Vulnerability Discovery Techniques,,,,
CPVD: Cross Project Vulnerability Detection Based on Graph Attention Network and Domain Adaptation,,,,
Meta-Path Based Attentional Graph Learning Model for Vulnerability Detection,,,,
ConvMHSA-SCVD: Enhancing Smart Contract Vulnerability Detection through a Knowledge-Driven and Data-Driven Framework,,,,
Vulnerability Analysis of Instructions for SDC-Causing Error Detection,,,,
Investigating Novel Approaches to Defend Software Supply Chain Attacks,,,,
Cyber/physical security vulnerability assessment integration,,,,
Recurrent Semantic Learning-Driven Fast Binary Vulnerability Detection in Healthcare Cyber Physical Systems,,,,
Research and design on Web application vulnerability scanning service,,,,
Fault Exposure Upsetting Software Performance,,,,
Binary Vulnerability Mining Based on Long Short-Term Memory Network,,,,
GVD-net: Graph embedding-based Machine Learning Model for Smart Contract Vulnerability Detection,,,,
Vulnerability Detection in PHP Web Application Using Lexical Analysis Approach with Machine Learning,,,,
Generating Tests for the Discovery of Security Flaws in Product Variants,,,,
Vulnerability identification and classification via text mining bug databases,,,,
TokenCheck: Towards Deep Learning Based Security Vulnerability Detection In ERC-20 Tokens,,,,
RE-CHECKER: Towards Secure RESTful Service in Software-Defined Networking,,,,
Vu1SPG: Vulnerability detection based on slice property graph representation learning,,,,
Automated Vulnerability Detection in Source Code Using Deep Representation Learning,,,,
Securing Vulnerabilities: Fuzzer Detection with Machine Learning Classification,,,,
Real-Time Anomaly Detection in SDN Architecture Using Integrated SIEM and Machine Learning for Enhancing Network Security,,,,
Code Vulnerability Identification and Code Improvement using Advanced Machine Learning,,,,
Customized Security Triage from Analysis Tools: Current State of the Art,,,,
A Dynamic Detection Technique for XSS Vulnerabilities,,,,
Automatic Detection of Stack Overflow Attack in Canary,,,,
Targeted Symbolic Execution for UAF Vulnerabilities,,,,
CENTRIS: A Precise and Scalable Approach for Identifying Modified Open-Source Software Reuse,,,,
SEALANT: A detection and visualization tool for inter-app security vulnerabilities in androic,,,,
MalWuKong: Towards Fast, Accurate, and Multilingual Detection of Malicious Code Poisoning in OSS Supply Chains,,
CSCVD: A Method of Source Code Vulnerability Detection Based on Semantic Feature and Context Dependence,,,,
An Approach to Characterize the Security of Open-Source Functions using LSP,,,,
Detecting Kernel Vulnerabilities During the Development Phase,,,,
Benchmarking of SoC-Level Hardware Vulnerabilities: A Complete Walkthrough,,,,
D2A: A Dataset Built for AI-Based Vulnerability Detection Methods Using Differential Analysis,,,,
Exploring the usability and effectiveness of interactive annotation and code review for the detection of security vulnerabilities,,,,
MARVEL: A Generic, Scalable and Effective Vulnerability Detection Platform,,,
Detecting unknown vulnerabilities using Honeynet,,,,
Testing and Exploiting Tools to Improve OWASP Top Ten Security Vulnerabilities Detection,,,,
PTLVD:Program Slicing and Transformer-based Line-level Vulnerability Detection System,,,,
When APIs are Intentionally Bypassed: An Exploratory Study of API Workarounds,,,,
Handling vulnerabilities with mobile agents in order to consider the delay and disruption tolerant characteristic of military networks,,,,
Drift Detection in Legacy Systems Using Machine Learning Techniques,,,,
Assessing optimal patch release time for vulnerable software systems,,,,
W-VST: A Testbed for Evaluating Web Vulnerability Scanner,,,,
A Comparative Study on Vulnerabilities in Categories of Clones and Non-cloned Code,,,,
A Method of Building Safety Rule Base for Power Mobile Terminals,,,,
SREP+SAST: A Comparison of Tools for Reverse Engineering Machine Code to Detect Cybersecurity Vulnerabilities in Binary Executables,,,,
Large Language Model-Powered Smart Contract Vulnerability Detection: New Perspectives,,,,
OSLDetector: Identifying Open-Source Libraries through Binary Analysis,,,,
Systematic Analysis of Deep Learning Model for Vulnerable Code Detection,,,,
Solutions for Mitigating Cybersecurity Risks Caused by Legacy Software in Medical Devices: A Scoping Review,,,,
Current and Future Research of Machine Learning Based Vulnerability Detection,,,,
A Static IDE Plugin to Detect Security Hotspot for Laravel Framework Based Web Application,,,,
Vulnerability Finding and Firmware Association in Power Grid,,,,
Binary Code Vulnerability Detection Based on Multi-Level Feature Fusion,,,,
Access Control Vulnerabilities Detection for Web Application Components,,,,
A Preliminary Study on Open-Source Memory Vulnerability Detectors,,,,
Securing IoT/IIoT from Software Attacks Targeting Hardware Vulnerabilities,,,,
IVSign: Interpretable Vulnerability Signature via Code Embedding and Static Analysis,,,,
Research on the causes of false positives in source code detection,,,,
Integrated Anomaly Detection for Cyber Security of the Substations,,,,
Software Vulnerability Detection with GPT and In-Context Learning,,,,
Research on Automatic Exploitation of House of Spirit Heap Overflow Vulnerability,,,,
Vulnerability Detection in C/C++ Source Code With Graph Representation Learning,,,,
Non-intrusive process-based monitoring system to mitigate and prevent VM vulnerability explorations,,,,
Artemis: An Improved Smart Contract Verification Tool for Vulnerability Detection,,,,
Atlantis: Improving the Analysis and Visualization of Large Assembly Execution Traces,,,,
